"","Year","State","type","production","Measures","Materials","Chemical","Value"
"1887",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ENDOSULFAN = 79401)","INSECTICIDE","(D)"
"1888",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
"1889",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FENPYROXIMATE = 129131)","INSECTICIDE","(D)"
"1890",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLONICAMID = 128016)","INSECTICIDE","(D)"
"1891",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(FLUBENDIAMIDE = 27602)","INSECTICIDE","(D)"
"1892",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(HEXYTHIAZOX = 128849)","INSECTICIDE","(D)"
"1893",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(MALATHION = 57701)","INSECTICIDE","(D)"
"1894",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(MUSTARD OIL = 4901)","INSECTICIDE","(D)"
"1895",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NALED = 34401)","INSECTICIDE","(D)"
"1896",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NEEM OIL","INSECTICIDE","(D)"
"1897",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(NOVALURON = 124002)","INSECTICIDE","0.039"
"1898",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE","(D)"
"1899",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(PYRETHRINS = 69001)","INSECTICIDE","(D)"
"1900",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SPINETORAM = 110007)","INSECTICIDE","(D)"
"1901",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SPIROMESIFEN = 24875)","INSECTICIDE","(D)"
"1902",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(SULFOXAFLOR = 5210)","INSECTICIDE","(D)"
"1903",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
"1904",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(ACIBENZOLAR-S-METHYL = 61402)","OTHER","(D)"
"1905",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CAPSAICIN = 70701)","OTHER","(D)"
"1906",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(CHLOROPICRIN = 81501)","OTHER","(D)"
"1907",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(DICHLOROPROPENE = 29001)","OTHER","(D)"
"1908",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(HARPIN A B PROTEIN = 6506)","OTHER","(D)"
"1909",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(MINERAL OIL = 63502)","OTHER","(D)"
"1910",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","(REYNOUTRIA SACHALINE = 55809)","OTHER","(D)"
"1911",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE","0.255"
"1912",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(NA)"
"1913",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BLAD = 30006)","FUNGICIDE","(D)"
"1914",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BOSCALID = 128008)","FUNGICIDE","(D)"
"1915",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE","15.109"
"1916",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CHLOROTHALONIL = 81901)","FUNGICIDE","(D)"
"1917",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
"1918",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYAZOFAMID = 85651)","FUNGICIDE","(D)"
"1919",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYFLUFENAMID = 555550)","FUNGICIDE","0.019"
"1920",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE","0.666"
"1921",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(DIFENOCONAZOLE = 128847)","FUNGICIDE","(D)"
"1922",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
"1923",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE","0.423"
"1924",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
"1925",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(IPRODIONE = 109801)","FUNGICIDE","(D)"
"1926",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ISOFETAMID = 270000)","FUNGICIDE","0.544"
"1927",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MANCOZEB = 14504)","FUNGICIDE","(D)"
"1928",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
"1929",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE","(D)"
"1930",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PENTHIOPYRAD = 90112)","FUNGICIDE","(D)"
"1931",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
"1932",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","(D)"
"1933",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PROPICONAZOLE = 122101)","FUNGICIDE","(D)"
"1934",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE","(D)"
"1935",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
"1936",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(QUINOLINE = 55459)","FUNGICIDE","(D)"
"1937",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE","(NA)"
"1938",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SULFUR = 77501)","FUNGICIDE","(D)"
"1939",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(TETRACONAZOLE = 120603)","FUNGICIDE","(D)"
"1940",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","1.298"
"1941",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(THIRAM = 79801)","FUNGICIDE","(D)"
"1942",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(TRIFLUMIZOLE = 128879)","FUNGICIDE","(D)"
"1943",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
"1944",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE","(D)"
"1945",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(HALOSULFURON-METHYL = 128721)","HERBICIDE","(D)"
"1946",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PARAQUAT = 61601)","HERBICIDE","(D)"
"1947",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
"1948",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ACEQUINOCYL = 6329)","INSECTICIDE","(D)"
"1949",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
"1950",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BIFENAZATE = 586)","INSECTICIDE","0.84"
"1951",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE","0.162"
"1952",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE","(NA)"
"1953",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(NA)"
"1954",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE","(NA)"
"1955",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","0.08"
"1956",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE","(NA)"
"1957",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," ","INSECTICIDE","(D)"
"1958",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ENDOSULFAN = 79401)","INSECTICIDE","(D)"
"1959",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
"1960",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FENPYROXIMATE = 129131)","INSECTICIDE","(D)"
"1961",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLONICAMID = 128016)","INSECTICIDE","(D)"
"1962",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(FLUBENDIAMIDE = 27602)","INSECTICIDE","(D)"
"1963",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(HEXYTHIAZOX = 128849)","INSECTICIDE","(D)"
"1964",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MALATHION = 57701)","INSECTICIDE","(D)"
"1965",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MUSTARD OIL = 4901)","INSECTICIDE","(D)"
"1966",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(NALED = 34401)","INSECTICIDE","(D)"
"1967",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(NEEM OIL","INSECTICIDE","(D)"
"1968",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(NOVALURON = 124002)","INSECTICIDE","0.092"
"1969",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE","(D)"
"1970",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(PYRETHRINS = 69001)","INSECTICIDE","(D)"
"1971",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SPINETORAM = 110007)","INSECTICIDE","(D)"
"1972",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SPIROMESIFEN = 24875)","INSECTICIDE","(D)"
"1973",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(SULFOXAFLOR = 5210)","INSECTICIDE","(D)"
"1974",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
"1975",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(ACIBENZOLAR-S-METHYL = 61402)","OTHER","(D)"
"1976",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CAPSAICIN = 70701)","OTHER","(D)"
"1977",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(CHLOROPICRIN = 81501)","OTHER","(D)"
"1978",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(DICHLOROPROPENE = 29001)","OTHER","(D)"
"1979",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(HARPIN A B PROTEIN = 6506)","OTHER","(D)"
"1980",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(MINERAL OIL = 63502)","OTHER","(D)"
"1981",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN LB / ACRE / YEAR","(REYNOUTRIA SACHALINE = 55809)","OTHER","(D)"
"1982",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(AZOXYSTROBIN = 128810)","FUNGICIDE","2.2"
"1983",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BACILLUS SUBTILIS = 6479)","FUNGICIDE","(D)"
"1984",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BLAD = 30006)","FUNGICIDE","(D)"
"1985",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BOSCALID = 128008)","FUNGICIDE","(D)"
"1986",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CAPTAN = 81301)","FUNGICIDE","7.9"
"1987",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CHLOROTHALONIL = 81901)","FUNGICIDE","(D)"
"1988",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(COPPER HYDROXIDE = 23401)","FUNGICIDE","(D)"
"1989",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CYAZOFAMID = 85651)","FUNGICIDE","(D)"
"1990",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CYFLUFENAMID = 555550)","FUNGICIDE","1.8"
"1991",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CYPRODINIL = 288202)","FUNGICIDE","2.1"
"1992",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(DIFENOCONAZOLE = 128847)","FUNGICIDE","(D)"
"1993",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
"1994",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FLUDIOXONIL = 71503)","FUNGICIDE","1.9"
"1995",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FLUXAPYROXAD = 138009)","FUNGICIDE","(D)"
"1996",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(IPRODIONE = 109801)","FUNGICIDE","(D)"
"1997",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ISOFETAMID = 270000)","FUNGICIDE","1.5"
"1998",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(MANCOZEB = 14504)","FUNGICIDE","(D)"
"1999",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(MEFENOXAM = 113502)","FUNGICIDE","(D)"
"2000",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(MYCLOBUTANIL = 128857)","FUNGICIDE","(D)"
"2001",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PENTHIOPYRAD = 90112)","FUNGICIDE","(D)"
"2002",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(POLYOXIN D ZINC SALT = 230000)","FUNGICIDE","(D)"
"2003",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(POTASSIUM BICARBON. = 73508)","FUNGICIDE","(D)"
"2004",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PROPICONAZOLE = 122101)","FUNGICIDE","(D)"
"2005",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PYRACLOSTROBIN = 99100)","FUNGICIDE","(D)"
"2006",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PYRIMETHANIL = 288201)","FUNGICIDE","(D)"
"2007",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(QUINOLINE = 55459)","FUNGICIDE","(D)"
"2008",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(STREPTOMYCES LYDICUS = 6327)","FUNGICIDE","(D)"
"2009",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(SULFUR = 77501)","FUNGICIDE","(D)"
"2010",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(TETRACONAZOLE = 120603)","FUNGICIDE","(D)"
"2011",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(THIOPHANATE-METHYL = 102001)","FUNGICIDE","2"
"2012",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(THIRAM = 79801)","FUNGICIDE","(D)"
"2013",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(TRIFLUMIZOLE = 128879)","FUNGICIDE","(D)"
"2014",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
"2015",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE","(D)"
"2016",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(HALOSULFURON-METHYL = 128721)","HERBICIDE","(D)"
"2017",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PARAQUAT = 61601)","HERBICIDE","(D)"
"2018",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ABAMECTIN = 122804)","INSECTICIDE","(D)"
"2019",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ACEQUINOCYL = 6329)","INSECTICIDE","(D)"
"2020",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ACETAMIPRID = 99050)","INSECTICIDE","(D)"
"2021",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BIFENAZATE = 586)","INSECTICIDE","1.8"
"2022",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BIFENTHRIN = 128825)","INSECTICIDE","1.4"
"2023",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BT KURSTAK ABTS-1857 = 6523)","INSECTICIDE","(D)"
"2024",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(D)"
"2025",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)","INSECTICIDE","(D)"
"2026",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE","1.5"
"2027",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)","INSECTICIDE","(D)"
"2028",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER"," ","INSECTICIDE","(D)"
"2029",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ENDOSULFAN = 79401)","INSECTICIDE","(D)"
"2030",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ETOXAZOLE = 107091)","INSECTICIDE","(D)"
"2031",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FENPYROXIMATE = 129131)","INSECTICIDE","(D)"
"2032",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FLONICAMID = 128016)","INSECTICIDE","(D)"
"2033",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(FLUBENDIAMIDE = 27602)","INSECTICIDE","(D)"
"2034",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(HEXYTHIAZOX = 128849)","INSECTICIDE","(D)"
"2035",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(MALATHION = 57701)","INSECTICIDE","(D)"
"2036",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(MUSTARD OIL = 4901)","INSECTICIDE","(D)"
"2037",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(NALED = 34401)","INSECTICIDE","(D)"
"2038",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(NEEM OIL","INSECTICIDE","(D)"
"2039",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(NOVALURON = 124002)","INSECTICIDE","2.4"
"2040",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PIPERONYL BUTOXIDE = 67501)","INSECTICIDE","(D)"
"2041",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(PYRETHRINS = 69001)","INSECTICIDE","(D)"
"2042",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(SPINETORAM = 110007)","INSECTICIDE","(D)"
"2043",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(SPIROMESIFEN = 24875)","INSECTICIDE","(D)"
"2044",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(SULFOXAFLOR = 5210)","INSECTICIDE","(D)"
"2045",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(THIAMETHOXAM = 60109)","INSECTICIDE","(D)"
"2046",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(ACIBENZOLAR-S-METHYL = 61402)","OTHER","(D)"
"2047",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CAPSAICIN = 70701)","OTHER","(D)"
"2048",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(CHLOROPICRIN = 81501)","OTHER","(D)"
"2049",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(DICHLOROPROPENE = 29001)","OTHER","(D)"
"2050",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(HARPIN A B PROTEIN = 6506)","OTHER","(D)"
"2051",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(MINERAL OIL = 63502)","OTHER","(D)"
"2052",2016,"FLORIDA","BEARING","APPLICATIONS","MEASURED IN NUMBER","(REYNOUTRIA SACHALINE = 55809)","OTHER","(D)"
"2053",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(BOSCALID = 128008)","FUNGICIDE","(D)"
"2054",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(CAPTAN = 81301)","FUNGICIDE","(D)"
"2055",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(CYPRODINIL = 288202)","FUNGICIDE","(D)"
"2056",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(FENHEXAMID = 90209)","FUNGICIDE","(D)"
"2057",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(FLUDIOXONIL = 71503)","FUNGICIDE","(D)"
"2058",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(MYCLOBUTANIL = 128857)","FUNGICIDE","(D)"
"2059",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(PYRACLOSTROBIN = 99100)","FUNGICIDE","(D)"
"2060",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(TOTAL)","FUNGICIDE","2,700"
"2061",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(CLETHODIM = 121011)","HERBICIDE","(D)"
"2062",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(CLOPYRALID MONO SALT = 117401)","HERBICIDE","(D)"
"2063",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(FLUMIOXAZIN = 129034)","HERBICIDE","(D)"
"2064",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(OXYFLUORFEN = 111601)","HERBICIDE","(D)"
"2065",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(SIMAZINE = 80807)","HERBICIDE","(D)"
"2066",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(SULFENTRAZONE = 129081)","HERBICIDE","(D)"
"2067",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(TERBACIL = 12701)","HERBICIDE","(D)"
"2068",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(TOTAL)","HERBICIDE","(D)"
"2069",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(BIFENTHRIN = 128825)","INSECTICIDE","(D)"
"2070",2016,"OREGON","BEARING","APPLICATIONS","MEASURED IN LB","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE","(NA)"
